hour,1161364,116570,1176823,1491113,1595929,209233,22930,22956,22961,22967,22973,22983,22985,23150,23154,23158,23176,23724,24279,24285,24287,24321,244024,25073,25092,25214,326272,41970,43435,47144,47158son01,47158son02,47158son03,47158son04,47158son05,47158son06,47158son07,47158son08,47158son09,47158son10,47158son11,47158son12,47158son13,47158son14,47158son15,47158son16,47158son17,47158son18,47158son19,47158son20,47158son21,47158son22,47158son23,47158son24,47158son25,476521,516975,517063,555123,555145,555146,64898,65377,65380,66971,67107,67252,70711,738183,74113,74580,760266,ashgre1,astcra1,bafcur1,baffal1,banana,barant1,batbel1,baymac,bbwduc,bcwfin2,bkcdon,bkhpar,blchaw1,blheag1,blttit1,bncfly,bobfly1,brcmar1,brnowl,bucmot4,bucpar,bufpar,bunibi1,burowl,camfli1,chacha1,chbmoc1,chobla1,chvcon1,cibspi1,coffal1,compau,compot1,crbthr1,crebec1,dwatin1,epaori4,eulfly1,fabwre1,fepowl,ficman1,flawar1,fotfly,fusfly1,gilhum1,giwrai1,glteme1,grasal3,greani1,greant1,greela,grekis,grepot1,gretho2,greyel,grfdov1,grhtan1,gycwor1,horscr1,houspa,hyamac1,larela1,lesela1,lesgrf1,limpki,linwoo1,litcuc2,litnig1,mabpar,magant1,magtan2,masgna1,nacnig1,ocecra1,oliwoo1,orbtro3,orwpar,osprey,pabspi1,palhor3,paltan1,phecuc1,picpig2,pirfly1,plasla1,platyr1,plcjay1,pluibi1,purjay1,pvttyr1,ragmac1,rebscy1,recfin1,redjun,relser1,rinkin1,rivwar1,roahaw,rubthr1,rufcac2,rufcas2,rufgna3,rufhor2,rufnig1,ruftho1,ruftof1,rumfly1,ruther1,rutjac1,sabspa1,saffin,saytan1,scadov1,schpar1,scther1,shcfly1,shshaw,shtnig1,sibtan2,smbani,smbtin1,sobcac1,sobtyr1,socfly1,sofspi1,souant1,soulap1,souscr1,spbant3,spispi1,sptnig1,squcuc1,stbwoo2,strcuc1,strher2,strowl1,swthum1,swtman1,tattin1,thlwre1,toctou1,trokin,trsowl,undtin1,varant1,watjac1,wesfie1,wfwduc1,whbant2,whbwar2,whiwoo1,whlspi1,whnjay1,whtdov,whwpic1,y00678,yebcar,yebela1,yecmac,yecpar,yehcar1,yeofly1
10,0.0,0.125,0.0,0.0,0.058823529411764705,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.033707865168539325,0.01639344262295082,0.0,0.0,0.0,0.0,0.06521739130434782,0.037037037037037035,0.0,0.1,0.0775,0.0,0.135,0.135,0.135,0.135,0.135,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,0.07692307692307693,0.01,0.037037037037037035,0.0,0.0,0.03278688524590164,0.017341040462427744,0.0,0.006711409395973154,0.0,0.10344827586206896,0.08823529411764706,0.0,0.1875,0.0,0.035,0.0,0.0,0.03571428571428571,0.0,0.07,0.08,0.0,0.065,0.06,0.0675,0.2,0.07894736842105263,0.11864406779661017,0.10256410256410256,0.09042553191489362,0.044444444444444446,0.08080808080808081,0.07216494845360824,0.025,0.065,0.058333333333333334,0.06796116504854369,0.025,0.05405405405405406,0.08275862068965517,0.07407407407407407,0.05555555555555555,0.058823529411764705,0.007692307692307693,0.034482758620689655,0.08333333333333333,0.5,0.0,0.05128205128205128,0.0,0.17142857142857143,0.07453416149068323,0.0,0.05555555555555555,0.0,0.058823529411764705,0.10317460317460317,0.0,0.07894736842105263,0.08,0.03529411764705882,0.109375,0.16666666666666666,0.05,0.11046511627906977,0.09302325581395349,0.0,0.0,0.08,0.045,0.0,0.06896551724137931,0.05,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.09642857142857143,0.0,0.0,0.0,0.0,0.08088235294117647,0.0,0.011834319526627219,0.0,0.0,0.0,0.0,0.0,0.07,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06532663316582915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.0,0.0,0.0,0.0,0.09401709401709402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
11,0.0,0.065,0.0,0.0,0.11764705882352941,0.045454545454545456,0.0,0.0,0.0,0.0,0.16666666666666666,0.125,0.0,0.0,0.0,0.03125,0.0,0.0,0.011235955056179775,0.01639344262295082,0.0,0.006622516556291391,0.0,0.0,0.021739130434782608,0.1111111111111111,0.04,0.06,0.0375,0.2,0.0825,0.0825,0.0825,0.0825,0.0825,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.05555555555555555,0.0775,0.0,0.0,0.0,0.015,0.07407407407407407,0.0,0.034482758620689655,0.0,0.005780346820809248,0.0,0.0,0.125,0.0,0.00980392156862745,0.0,0.125,0.0,0.06,0.0,0.3076923076923077,0.07142857142857142,0.0,0.025,0.06,0.0,0.03,0.08,0.045,0.0,0.07894736842105263,0.01694915254237288,0.07692307692307693,0.0425531914893617,0.044444444444444446,0.050505050505050504,0.061855670103092786,0.02,0.085,0.025,0.07281553398058252,0.045,0.08108108108108109,0.10344827586206896,0.07407407407407407,0.0,0.0,0.023076923076923078,0.017241379310344827,0.027777777777777776,0.0,0.0,0.10256410256410256,0.0,0.08571428571428572,0.043478260869565216,0.0,0.08333333333333333,0.03636363636363636,0.0392156862745098,0.09523809523809523,0.0,0.07894736842105263,0.04,0.058823529411764705,0.0546875,0.0,0.07,0.040697674418604654,0.06976744186046512,0.0,0.0,0.02,0.03,0.0,0.06896551724137931,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.08823529411764706,0.0,0.023668639053254437,0.0,0.0,0.0,0.0,0.0,0.06,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06532663316582915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.09401709401709402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0
12,0.0,0.045,0.0,0.0,0.058823529411764705,0.09090909090909091,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.01639344262295082,0.0,0.006622516556291391,0.0,0.0,0.0,0.037037037037037035,0.04,0.07,0.0725,0.0,0.14,0.14,0.14,0.14,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,0.0,0.0,0.0,0.0,0.05555555555555555,0.0625,0.0,0.0,0.0,0.015,0.1111111111111111,0.0,0.0,0.0,0.011560693641618497,0.2,0.013422818791946308,0.0,0.06896551724137931,0.049019607843137254,0.0,0.0,0.0,0.06,0.0,0.15384615384615385,0.047619047619047616,0.0,0.06,0.04,0.0,0.025,0.04,0.0575,0.0,0.02631578947368421,0.05084745762711865,0.0,0.02127659574468085,0.022222222222222223,0.030303030303030304,0.05154639175257732,0.03,0.055,0.075,0.05825242718446602,0.055,0.08783783783783784,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.08333333333333333,0.0,0.0,0.05128205128205128,0.0,0.0,0.018633540372670808,0.0,0.027777777777777776,0.03636363636363636,0.11764705882352941,0.031746031746031744,0.0,0.05263157894736842,0.05,0.023529411764705882,0.015625,0.16666666666666666,0.065,0.029069767441860465,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.07,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.04642857142857143,0.05714285714285714,0.0,0.0,0.0,0.08088235294117647,0.0,0.03550295857988166,0.0,0.0,0.0,0.0,0.0,0.045,0.0392156862745098,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.035175879396984924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.03278688524590164,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0375,0.07,0.0,0.075,0.075,0.075,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017341040462427744,0.0,0.013422818791946308,0.0,0.034482758620689655,0.00980392156862745,0.0,0.0,1.0,0.03,0.0,0.0,0.10714285714285714,0.0,0.075,0.025,0.1111111111111111,0.045,0.1,0.0625,0.0,0.02631578947368421,0.01694915254237288,0.0,0.05851063829787234,0.0,0.04040404040404041,0.020618556701030927,0.02,0.07,0.058333333333333334,0.11165048543689321,0.0725,0.04054054054054054,0.0896551724137931,0.1111111111111111,0.0,0.058823529411764705,0.0,0.017241379310344827,0.08333333333333333,0.0,0.0,0.10256410256410256,0.0,0.08571428571428572,0.043478260869565216,0.0,0.027777777777777776,0.01818181818181818,0.0392156862745098,0.03968253968253968,0.0,0.09210526315789473,0.06,0.03529411764705882,0.0390625,0.0,0.085,0.029069767441860465,0.08139534883720931,0.0,0.0,0.06,0.075,0.0,0.06896551724137931,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.04285714285714286,0.02857142857142857,0.0,0.0,0.0,0.07352941176470588,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.045,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04522613065326633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0
14,0.0,0.0625,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.021739130434782608,0.037037037037037035,0.0,0.045,0.045,0.0,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0725,0.04,0.0,0.07692307692307693,0.005,0.037037037037037035,0.0,0.0,0.0,0.011560693641618497,0.0,0.0,0.0,0.034482758620689655,0.049019607843137254,0.0,0.0625,0.0,0.03,0.0,0.07692307692307693,0.05952380952380952,0.0,0.05,0.045,0.1111111111111111,0.055,0.075,0.055,0.0,0.05263157894736842,0.01694915254237288,0.02564102564102564,0.02127659574468085,0.022222222222222223,0.030303030303030304,0.010309278350515464,0.01,0.075,0.03333333333333333,0.024271844660194174,0.0525,0.08108108108108109,0.09655172413793103,0.07407407407407407,0.0,0.0,0.023076923076923078,0.034482758620689655,0.1111111111111111,0.0,0.0,0.11538461538461539,0.0,0.08571428571428572,0.031055900621118012,0.0,0.0,0.09090909090909091,0.058823529411764705,0.06349206349206349,0.0,0.039473684210526314,0.045,0.08235294117647059,0.0546875,0.16666666666666666,0.07,0.06395348837209303,0.0,0.3333333333333333,0.0,0.06,0.045,0.0,0.13793103448275862,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.05,0.02857142857142857,0.0,0.0,0.0,0.08823529411764706,0.0,0.05325443786982249,0.0,0.0,0.0,0.0,0.0,0.08,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05527638190954774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.042735042735042736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
15,0.0,0.095,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.019867549668874173,0.0,0.0,0.0,0.0,0.08,0.1,0.0675,0.0,0.045,0.045,0.045,0.045,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.03278688524590164,0.017341040462427744,0.0,0.03355704697986577,0.0,0.13793103448275862,0.0196078431372549,0.0,0.0,0.0,0.07,0.0,0.15384615384615385,0.011904761904761904,0.0,0.075,0.1,0.0,0.08,0.09,0.09,0.0,0.0,0.0847457627118644,0.07692307692307693,0.026595744680851064,0.022222222222222223,0.10101010101010101,0.12371134020618557,0.05,0.035,0.058333333333333334,0.07766990291262135,0.0775,0.08108108108108109,0.041379310344827586,0.0,0.16666666666666666,0.0,0.023076923076923078,0.08620689655172414,0.05555555555555555,0.0,0.0,0.0641025641025641,0.0,0.0,0.037267080745341616,0.0,0.08333333333333333,0.10909090909090909,0.0392156862745098,0.07142857142857142,0.0,0.039473684210526314,0.08,0.09411764705882353,0.0390625,0.0,0.07,0.08139534883720931,0.03488372093023256,0.3333333333333333,0.16666666666666666,0.06,0.11,0.0,0.06896551724137931,0.075,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.07954545454545454,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.11029411764705882,0.0,0.01775147928994083,0.0,0.0,0.0,0.0,0.0,0.1,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05527638190954774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714286,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
16,0.0,0.0675,0.0,0.0,0.11764705882352941,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.011235955056179775,0.0,0.0,0.039735099337748346,0.0,0.0,0.0,0.037037037037037035,0.0,0.0525,0.105,0.1,0.0275,0.0275,0.0275,0.0275,0.0275,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.1111111111111111,0.085,0.04,0.0,0.0,0.015,0.037037037037037035,0.0,0.0,0.0,0.011560693641618497,0.0,0.006711409395973154,0.125,0.13793103448275862,0.058823529411764705,0.0,0.0625,0.0,0.13,0.0,0.0,0.07142857142857142,0.0,0.11,0.125,0.0,0.1,0.07,0.0875,0.0,0.10526315789473684,0.0,0.02564102564102564,0.026595744680851064,0.06666666666666667,0.04040404040404041,0.09278350515463918,0.08,0.04,0.075,0.08737864077669903,0.07,0.06756756756756757,0.04827586206896552,0.037037037037037035,0.0,0.058823529411764705,0.0,0.017241379310344827,0.1111111111111111,0.0,0.0,0.10256410256410256,0.0,0.02857142857142857,0.043478260869565216,0.0,0.08333333333333333,0.10909090909090909,0.09803921568627451,0.0873015873015873,1.0,0.09210526315789473,0.065,0.11764705882352941,0.078125,0.0,0.11,0.09302325581395349,0.08139534883720931,0.3333333333333333,0.16666666666666666,0.04,0.13,0.0,0.0,0.09,0.058823529411764705,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14772727272727273,0.0,0.0,0.07857142857142857,0.02857142857142857,0.0,0.0,0.0,0.08088235294117647,0.0,0.15976331360946747,0.14285714285714285,0.0,0.0,0.0,0.0,0.065,0.11764705882352941,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.07537688442211055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
17,0.0,0.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0449438202247191,0.03278688524590164,0.0,0.052980132450331126,0.0,0.0,0.06521739130434782,0.0,0.0,0.0675,0.0725,0.1,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.105,0.07407407407407407,0.0,0.10344827586206896,0.0,0.04046242774566474,0.0,0.03355704697986577,0.0,0.06896551724137931,0.058823529411764705,0.0,0.0625,0.0,0.085,0.0,0.0,0.011904761904761904,0.0,0.08,0.045,0.0,0.03,0.045,0.0625,0.2,0.13157894736842105,0.03389830508474576,0.10256410256410256,0.02127659574468085,0.044444444444444446,0.04040404040404041,0.09278350515463918,0.12,0.065,0.11666666666666667,0.038834951456310676,0.0825,0.05405405405405406,0.05517241379310345,0.0,0.2222222222222222,0.058823529411764705,0.06153846153846154,0.017241379310344827,0.027777777777777776,0.0,0.0,0.01282051282051282,0.0,0.02857142857142857,0.08695652173913043,0.0,0.0,0.07272727272727272,0.0196078431372549,0.031746031746031744,0.0,0.013157894736842105,0.05,0.058823529411764705,0.0625,0.0,0.04,0.03488372093023256,0.05813953488372093,0.0,0.0,0.02,0.075,0.0,0.0,0.13,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.03571428571428571,0.05714285714285714,0.0,0.0,0.0,0.03676470588235294,0.0,0.08284023668639054,0.0,0.0,0.0,0.0,0.0,0.055,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0225,0.0,0.0,0.11764705882352941,0.0,0.16666666666666666,0.25,0.0,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0449438202247191,0.06557377049180328,0.0,0.11920529801324503,0.0,0.0,0.06521739130434782,0.037037037037037035,0.12,0.03,0.0075,0.0,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.015,0.04,0.0,0.07692307692307693,0.12,0.0,0.0,0.13793103448275862,0.09836065573770492,0.1329479768786127,0.2,0.11409395973154363,0.0,0.034482758620689655,0.00980392156862745,0.0,0.0,0.0,0.03,0.0,0.0,0.011904761904761904,0.0,0.04,0.01,0.0,0.02,0.015,0.02,0.0,0.0,0.0,0.0,0.010638297872340425,0.08888888888888889,0.020202020202020204,0.061855670103092786,0.065,0.04,0.058333333333333334,0.014563106796116505,0.0425,0.0472972972972973,0.006896551724137931,0.0,0.0,0.058823529411764705,0.15384615384615385,0.13793103448275862,0.027777777777777776,0.0,0.0,0.038461538461538464,0.0,0.0,0.043478260869565216,0.0,0.0,0.01818181818181818,0.0,0.023809523809523808,0.0,0.0,0.0,0.023529411764705882,0.0234375,0.0,0.02,0.05813953488372093,0.023255813953488372,0.0,0.0,0.02,0.02,0.0,0.034482758620689655,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.01775147928994083,0.0,0.0,0.0,0.0,0.0,0.015,0.0196078431372549,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.02512562814070352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0125,0.3333333333333333,0.0,0.11764705882352941,0.09090909090909091,0.5,0.5,0.28,0.16666666666666666,0.1111111111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.19672131147540983,0.0,0.1390728476821192,0.2222222222222222,0.0,0.13043478260869565,0.18518518518518517,0.08,0.0125,0.0025,0.0,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.1111111111111111,0.005,0.0,0.0,0.0,0.11,0.0,0.3333333333333333,0.10344827586206896,0.11475409836065574,0.12716763005780346,0.0,0.16778523489932887,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.015,0.0,0.005,0.015,0.005,0.0,0.0,0.0,0.02564102564102564,0.010638297872340425,0.044444444444444446,0.010101010101010102,0.010309278350515464,0.02,0.0,0.016666666666666666,0.03398058252427184,0.005,0.013513513513513514,0.006896551724137931,0.0,0.0,0.0,0.12307692307692308,0.08620689655172414,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,0.0,0.03636363636363636,0.0196078431372549,0.023809523809523808,0.0,0.02631578947368421,0.005,0.011764705882352941,0.015625,0.0,0.0,0.029069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0035714285714285713,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
